#F 10_09_Prisk.dat
#E 1412865924
#D Thu Oct 09 09:45:24 2014
#C Prist day 2  User = s15usaxs
#H0  SR_current  SR_fill  SR_status  SR_mode  SR_fb  SR_fbH  SR_fbV  SR_topUp  barometer_mbar
#H1  SR_BPM_HP  SR_BPM_VP  SR_BPM_HA  SR_BPM_VA  ID_gap  ID_E  ID_harmonic  ID_taperGap  ID_taperE
#H2  FE_XBPM_HP  FE_XBPM_VP  FE_XBPM_HA  FE_XBPM_VA
#H3  DCM_energy  DCM_lambda  UND_energy  UND_tracking  UND_offset  mrEnc  arEnc
#H4  mrCenter  arCenter  msrCenter  asrCenter  Scan_Al_Filter  Scan_Ti_Filter
#H5  I0AmpGain  I00AmpGain
#H6  UPD2mode  UPD2range  UPD2vfc  UPD2gain  UPD2selected
#H7  UPD2gain1  UPD2bkg1  UPD2bkgErr1
#H8  UPD2gain2  UPD2bkg2  UPD2bkgErr2
#H9  UPD2gain3  UPD2bkg3  UPD2bkgErr3
#H10  UPD2gain4  UPD2bkg4  UPD2bkgErr4
#H11  UPD2gain5  UPD2bkg5  UPD2bkgErr5
#H12  thickness  ARenc_0  SAD  SDD  CCD_DX  CCD_DY
#H13  DIODE_DX  DIODE_DY  UATERM  sampleYstep
#H14  USAXSPinT_Measure  USAXSPinT_AyPosition  USAXSPinT_Time  USAXSPinT_pinCounts  USAXSPinT_pinGain  USAXSPinT_I0Counts  USAXSPinT_I0Gain

#O0 unused0  mx  my  WAXS_X  ax  un5  az  unused7
#O1 msx  msy  asx  asy  ion_ch  tcam  sa  unused15
#O2 sx  sy  dx  un19  uslitvercen  uslithorcen  uslitverap  uslithorap
#O3 pin_x  pin_z  GSlit_Outb  GSlit_inb  GSlit_top  GSlit_bot  unused30  pin_y
#O4 USAXS.a2rp  USAXS.m2rp  USAXS.asrp  USAXS.msrp  mr  unused37  mst  ast
#O5 msr  asr  unused42  unused43  ar  ay  dy  un47
#O6 un48  un49  un50  un51  un52  en  
#o0 un0 mx my waxsx ax un5 az un7
#o1 msx msy asx asy ion_ch tcam sa un15
#o2 sx sy dx un19 uslvcen uslhcen uslvap uslhap
#o3 pin_x pin_z gslout gslinb gsltop gslbot un30 pin_y
#o4 a2rp m2rp asrp msrp mr un37 mst ast
#o5 msr asr un42 un43 ar ay dy un47
#o6 un48 un49 un50 un51 un52 en 

#J0 seconds  I0  I00  USAXS_PD  Monitor  I000  
#j0 sec I0 I00 upd2 mon I000 

#C Thu Oct 09 09:45:36 2014.  do usaxs.mac.
#C Thu Oct 09 09:45:36 2014.  do USAXS_conf.mac.
#C Thu Oct 09 09:45:36 2014.  do /data/spec/macros/usaxs/usaxs_startscan.mac.
#C Thu Oct 09 09:45:38 2014.  USAXS I0 dark current range 5 = 2901 +/- 8.94427 c/s.
#C Thu Oct 09 09:45:38 2014.  USAXS I00 dark current range 5 = 54250 +/- 518.266 c/s.
#C Thu Oct 09 09:45:39 2014.  USAXS I0 dark current range 4 = 1547 +/- 2.73861 c/s.
#C Thu Oct 09 09:45:39 2014.  USAXS I00 dark current range 4 = 6399 +/- 154.693 c/s.
#C Thu Oct 09 09:45:40 2014.  USAXS I0 dark current range 3 = 1412 +/- 2.73861 c/s.
#C Thu Oct 09 09:45:40 2014.  USAXS I00 dark current range 3 = 1469 +/- 135.111 c/s.
#C Thu Oct 09 09:45:42 2014.  USAXS I0 dark current range 2 = 1396 +/- 2.23607 c/s.
#C Thu Oct 09 09:45:42 2014.  USAXS I00 dark current range 2 = 725 +/- 101.98 c/s.
#C Thu Oct 09 09:45:43 2014.  USAXS I0 dark current range 1 = 1393 +/- 2.73861 c/s.
#C Thu Oct 09 09:45:43 2014.  USAXS I00 dark current range 1 = 440 +/- 103.32 c/s.
#C Thu Oct 09 09:45:45 2014.  USAXS upd2 FemtoPD dark current range 5 = 11152 +/- 879.251 c/s.
#C Thu Oct 09 09:45:48 2014.  USAXS upd2 FemtoPD dark current range 4 = 133 +/- 14.8324 c/s.
#C Thu Oct 09 09:45:49 2014.  USAXS upd2 FemtoPD dark current range 3 = 5 +/- 0 c/s.
#C Thu Oct 09 09:45:50 2014.  USAXS upd2 FemtoPD dark current range 2 = 5 +/- 0 c/s.
#C Thu Oct 09 09:45:52 2014.  USAXS upd2 FemtoPD dark current range 1 = 5 +/- 0 c/s.
#C Thu Oct 09 09:45:52 2014.  Prisk1.
#C Thu Oct 09 09:45:52 2014.  Ready for USAXS mode.
#C Thu Oct 09 09:45:52 2014.  Moving USAXS slits and guard slits to correct place.
#C Thu Oct 09 09:45:53 2014.  tuning USAXS motor mr.

#S 1  ascan  mr 10.9483 10.9423  30 0.1
#D Thu Oct 09 09:45:55 2014
#T 0.1  (seconds)
#G0 0
#G1 0
#G3 0
#G4 0
#Q 
#P0 -22.29064 21.5 -1.953125e-05 50 -49 -0.1 205.17266 17.075
#P1 5.894899e-07 9.99893 179 5.00002 0 -30 27.8015 0
#P2 3.3 170.65 64.25875 26.355 6e-05 8e-06 0.199922 1.9998165
#P3 -0.001369 71.000831 1.0979277 -1.1013935 0.50114511 -0.49850354 0.000245 4
#P4 2.9875 3.05 7.6625 2.705 10.94533 0 0 0
#P5 0 -0.1 -8.67896 -0.351 10.970689 -7.9 21.654766 0
#P6 0 0 0 0 0 17.0005 
#C tuning USAXS motor mr
#V0 101.969 0 1 0 1 1 1 1 991.01
#V1 -0.0201482 -0.110916 34.0276 100.699 0 0 0 0.00028485 0.000597
#V2 -1.1179 0.555852 32.0932 -21.5065
#V3 17 0.729319 17.1411 0 0 10.4488 10.970689
#V4 10.9453 10.9707 2.70464 7.66349 0 0
#V5 10000000 1000000000
#V6 0 0 100000 1.0e+04 1
#V7 1.0e+04 5 0
#V8 1.0e+06 5 0
#V9 1.0e+08 5 0
#V10 1.0e+10 133 14.8324
#V11 1.0e+12 11152 879.251
#V12 1 10.9707 198 873 0 36.906
#V13 64.2587 21.6548 1 
#V14 1 1.88362 3 312111 100000 1229877 10000000
#N 18
#L mr    ay  dy  ar_enc  pd_range  pd_counts  pd_rate  pd_curent  I0_gain  I00_gain  Epoch  seconds  I00  USAXS_PD  Monitor  I000  I0  I0
10.94833  -7.900 21.655 10.970689 1 19109 238862 0.000238858 1e+07 1e+09 31 0.1 5454 2 0 0 259 259
10.94813  -7.900 21.655 10.970689 1 19109 238862 0.000238858 1e+07 1e+09 32 0.1 5471 2 0 0 299 299
10.94793  -7.900 21.655 10.970689 1 19109 238862 0.000238858 1e+07 1e+09 32 0.1 5484 2 0 0 374 374
10.94773  -7.900 21.655 10.970689 1 19109 238862 0.000238858 1e+07 1e+09 32 0.1 5557 2 0 0 475 475
10.94753  -7.900 21.655 10.970689 1 19109 238862 0.000238858 1e+07 1e+09 32 0.1 5568 2 0 0 606 606
10.94733  -7.900 21.655 10.970689 1 19109 238862 0.000238858 1e+07 1e+09 33 0.1 5580 2 0 0 913 913
10.94713  -7.900 21.655 10.970689 1 19109 238862 0.000238858 1e+07 1e+09 33 0.1 5702 2 0 0 1210 1210
10.94693  -7.900 21.655 10.970689 1 19109 238862 0.000238858 1e+07 1e+09 33 0.1 5848 2 0 0 1786 1786
10.94673  -7.900 21.655 10.970689 1 19109 238862 0.000238858 1e+07 1e+09 34 0.1 6031 2 0 0 2681 2681
10.94653  -7.900 21.655 10.970689 1 19109 238862 0.000238858 1e+07 1e+09 34 0.1 6392 2 0 0 4207 4207
10.94633  -7.900 21.655 10.970689 1 19109 238862 0.000238858 1e+07 1e+09 34 0.1 7662 2 0 0 9642 9642
10.94613  -7.900 21.655 10.970689 1 19109 238862 0.000238858 1e+07 1e+09 34 0.1 9517 3 0 0 17741 17741
10.94593  -7.900 21.655 10.970689 1 19109 238862 0.000238858 1e+07 1e+09 35 0.1 12113 8 0 0 28846 28846
10.94573  -7.900 21.655 10.970689 1 19109 238862 0.000238858 1e+07 1e+09 35 0.1 14284 1012 0 0 38014 38014
10.94553  -7.900 21.655 10.970689 1 19109 238862 0.000238858 1e+07 1e+09 35 0.1 14972 8251 0 0 41059 41059
10.94533  -7.900 21.655 10.970689 1 19109 238862 0.000238858 1e+07 1e+09 35 0.1 14963 20080 0 0 41342 41342
10.94513  -7.900 21.655 10.970689 1 19109 238862 0.000238858 1e+07 1e+09 36 0.1 14818 22803 0 0 40718 40718
10.94493  -7.900 21.655 10.970689 1 19109 238862 0.000238858 1e+07 1e+09 36 0.1 14423 13988 0 0 38829 38829
10.94473  -7.900 21.655 10.970689 1 19109 238862 0.000238858 1e+07 1e+09 36 0.1 13342 5767 0 0 34012 34012
10.94453  -7.900 21.655 10.970689 1 19109 238862 0.000238858 1e+07 1e+09 37 0.1 11141 217 0 0 24506 24506
10.94433  -7.900 21.655 10.970689 1 19109 238862 0.000238858 1e+07 1e+09 37 0.1 7752 3 0 0 10065 10065
10.94413  -7.900 21.655 10.970689 1 19109 238862 0.000238858 1e+07 1e+09 37 0.1 6526 2 0 0 4626 4626
10.94393  -7.900 21.655 10.970689 1 19109 238862 0.000238858 1e+07 1e+09 37 0.1 5930 2 0 0 2312 2312
10.94373  -7.900 21.655 10.970689 1 19109 238862 0.000238858 1e+07 1e+09 38 0.1 5912 2 0 0 1364 1364
10.94353  -7.900 21.655 10.970689 1 19109 238862 0.000238858 1e+07 1e+09 38 0.1 5682 3 0 0 874 874
10.94333  -7.900 21.655 10.970689 1 19109 238862 0.000238858 1e+07 1e+09 38 0.1 5553 3 0 0 473 473
10.94313  -7.900 21.655 10.970689 1 19109 238862 0.000238858 1e+07 1e+09 38 0.1 5503 2 0 0 336 336
10.94293  -7.900 21.655 10.970689 1 19109 238862 0.000238858 1e+07 1e+09 39 0.1 5453 2 0 0 248 248
10.94273  -7.900 21.655 10.970689 1 19109 238862 0.000238858 1e+07 1e+09 39 0.1 5441 2 0 0 209 209
10.94253  -7.900 21.655 10.970689 1 19109 238862 0.000238858 1e+07 1e+09 39 0.1 5454 2 0 0 190 190
10.94233  -7.900 21.655 10.970689 1 19109 238862 0.000238858 1e+07 1e+09 39 0.1 5434 2 0 0 177 177
#C Thu Oct 09 09:46:05 2014.  setting motor mr to 10.9453.
#C Thu Oct 09 09:46:05 2014.  tuning USAXS motor m2rp.

#S 2  ascan  m2rp 3.45 2.65  20 0.05
#D Thu Oct 09 09:46:07 2014
#T 0.05  (seconds)
#G0 0
#G1 0
#G3 0
#G4 0
#Q 
#P0 -22.29064 21.5 -1.953125e-05 50 -49 -0.1 205.17266 17.075
#P1 5.894899e-07 9.99893 179 5.00002 0 -30 27.8015 0
#P2 3.3 170.65 64.25875 26.355 6e-05 8e-06 0.199922 1.9998165
#P3 -0.001369 71.000831 1.0979277 -1.1013935 0.50114511 -0.49850354 0.000245 4
#P4 2.9875 3.05 7.6625 2.705 10.94532 0 0 0
#P5 0 -0.1 -8.67896 -0.351 10.970689 -7.9 21.654766 0
#P6 0 0 0 0 0 17.0005 
#C tuning USAXS motor m2rp
#V0 101.93 0 1 0 1 1 1 1 991.005
#V1 -0.0202166 -0.110929 34.0397 100.706 0 0 0 0.00028485 0.000597
#V2 -1.11778 0.55605 32.0922 -21.5161
#V3 17 0.729319 17.1411 0 0 10.4488 10.970689
#V4 10.9453 10.9707 2.70464 7.66349 0 0
#V5 10000000 1000000000
#V6 0 0 100000 1.0e+04 1
#V7 1.0e+04 5 0
#V8 1.0e+06 5 0
#V9 1.0e+08 5 0
#V10 1.0e+10 133 14.8324
#V11 1.0e+12 11152 879.251
#V12 1 10.9707 198 873 0 36.906
#V13 64.2587 21.6548 1 
#V14 1 1.88362 3 312111 100000 1229877 10000000
#N 18
#L USAXS.m2rp    ay  dy  ar_enc  pd_range  pd_counts  pd_rate  pd_curent  I0_gain  I00_gain  Epoch  seconds  I00  USAXS_PD  Monitor  I000  I0  I0
3.45  -7.900 21.655 10.970689 1 17380 217250 0.000217245 1e+07 1e+09 43 0.05 2935 3 0 0 902 902
3.41  -7.900 21.655 10.970689 1 17380 217250 0.000217245 1e+07 1e+09 43 0.05 3007 3 0 0 1279 1279
3.37  -7.900 21.655 10.970689 1 17380 217250 0.000217245 1e+07 1e+09 43 0.05 3147 4 0 0 1916 1916
3.33  -7.900 21.655 10.970689 1 17380 217250 0.000217245 1e+07 1e+09 44 0.05 3400 6 0 0 3015 3015
