#F 08_14_NIST_TRIP.dat
#E 1408000025
#D Thu Aug 14 02:07:05 2014
#C tuning USAXS motor mr  User = s15usaxs
#H0  SR_current  SR_fill  SR_status  SR_mode  SR_fb  SR_fbH  SR_fbV  SR_topUp  barometer_mbar
#H1  SR_BPM_HP  SR_BPM_VP  SR_BPM_HA  SR_BPM_VA  ID_gap  ID_E  ID_harmonic  ID_taperGap  ID_taperE
#H2  FE_XBPM_HP  FE_XBPM_VP  FE_XBPM_HA  FE_XBPM_VA
#H3  DCM_energy  DCM_lambda  UND_energy  UND_tracking  UND_offset  mrEnc  arEnc
#H4  mrCenter  arCenter  msrCenter  asrCenter  Scan_Al_Filter  Scan_Ti_Filter
#H5  I0AmpGain  I00AmpGain
#H6  UPD2mode  UPD2range  UPD2vfc  UPD2gain  UPD2selected
#H7  UPD2gain1  UPD2bkg1  UPD2bkgErr1
#H8  UPD2gain2  UPD2bkg2  UPD2bkgErr2
#H9  UPD2gain3  UPD2bkg3  UPD2bkgErr3
#H10  UPD2gain4  UPD2bkg4  UPD2bkgErr4
#H11  UPD2gain5  UPD2bkg5  UPD2bkgErr5
#H12  thickness  ARenc_0  SAD  SDD  CCD_DX  CCD_DY
#H13  DIODE_DX  DIODE_DY  UATERM  sampleYstep
#H14  USAXSPinT_Measure  USAXSPinT_AyPosition  USAXSPinT_Time  USAXSPinT_pinCounts  USAXSPinT_pinGain  USAXSPinT_I0Counts  USAXSPinT_I0Gain

#O0 unused0  mx  my  WAXS_X  ax  un5  az  unused7
#O1 msx  msy  asx  asy  ion_ch  tcam  sa  unused15
#O2 sx  sy  dx  un19  uslitvercen  uslithorcen  uslitverap  uslithorap
#O3 pin_x  pin_z  GSlit_Outb  GSlit_inb  GSlit_top  GSlit_bot  unused30  pin_y
#O4 USAXS.a2rp  USAXS.m2rp  USAXS.asrp  USAXS.msrp  mr  unused37  mst  ast
#O5 msr  asr  unused42  unused43  ar  ay  dy  un47
#O6 un48  un49  un50  un51  un52  en  
#o0 un0 mx my waxsx ax un5 az un7
#o1 msx msy asx asy ion_ch tcam sa un15
#o2 sx sy dx un19 uslvcen uslhcen uslvap uslhap
#o3 pin_x pin_z gslout gslinb gsltop gslbot un30 pin_y
#o4 a2rp m2rp asrp msrp mr un37 mst ast
#o5 msr asr un42 un43 ar ay dy un47
#o6 un48 un49 un50 un51 un52 en 

#J0 seconds  I0  I00  USAXS_PD  Monitor  I000  
#j0 sec I0 I00 upd2 mon I000 

#C Thu Aug 14 02:09:05 2014.  do linkam.mac.
#C Thu Aug 14 02:09:05 2014.  do USAXS_conf.mac.
#C Thu Aug 14 02:09:05 2014.  do /data/spec/macros/usaxs/usaxs_startscan.mac.
#C Thu Aug 14 02:09:33 2014.  do linkam.mac.
#C Thu Aug 14 02:09:33 2014.  do USAXS_conf.mac.
#C Thu Aug 14 02:09:33 2014.  do /data/spec/macros/usaxs/usaxs_startscan.mac.
#C Thu Aug 14 02:09:34 2014.  USAXS I0 dark current range 5 = 4153 +/- 47.1169 c/s.
#C Thu Aug 14 02:09:34 2014.  USAXS I00 dark current range 5 = 187707 +/- 3496.18 c/s.
#C Thu Aug 14 02:09:36 2014.  USAXS I0 dark current range 4 = 1582 +/- 2.73861 c/s.
#C Thu Aug 14 02:09:36 2014.  USAXS I00 dark current range 4 = 20003 +/- 381.454 c/s.
#C Thu Aug 14 02:09:37 2014.  USAXS I0 dark current range 3 = 1366 +/- 37.6497 c/s.
#C Thu Aug 14 02:09:37 2014.  USAXS I00 dark current range 3 = 2346 +/- 53.782 c/s.
#C Thu Aug 14 02:09:38 2014.  USAXS I0 dark current range 2 = 1382 +/- 2.73861 c/s.
#C Thu Aug 14 02:09:38 2014.  USAXS I00 dark current range 2 = 488 +/- 16.0468 c/s.
#C Thu Aug 14 02:09:40 2014.  USAXS I0 dark current range 1 = 1380 +/- 0 c/s.
#C Thu Aug 14 02:09:40 2014.  USAXS I00 dark current range 1 = 41 +/- 5.47723 c/s.
#C Thu Aug 14 02:09:42 2014.  USAXS upd2 FemtoPD dark current range 5 = 14814 +/- 567.829 c/s.
#C Thu Aug 14 02:09:45 2014.  USAXS upd2 FemtoPD dark current range 4 = 148 +/- 16.4317 c/s.
#C Thu Aug 14 02:09:46 2014.  USAXS upd2 FemtoPD dark current range 3 = 5 +/- 0 c/s.
#C Thu Aug 14 02:09:47 2014.  USAXS upd2 FemtoPD dark current range 2 = 5 +/- 0 c/s.
#C Thu Aug 14 02:09:48 2014.  USAXS upd2 FemtoPD dark current range 1 = 5 +/- 0 c/s.
#C Thu Aug 14 02:09:48 2014.  standards 2.
#C Thu Aug 14 02:09:49 2014.  Ready for USAXS mode.
#C Thu Aug 14 02:09:49 2014.  Ready for USAXS mode.
#C Thu Aug 14 02:09:49 2014.  Moving USAXS slits and guard slits to correct place.
#C Thu Aug 14 02:09:51 2014.  tuning USAXS motor mr.

#S 1  ascan  mr 10.868 10.862  30 0.1
#D Thu Aug 14 02:09:53 2014
#T 0.1  (seconds)
#G0 0
#G1 0
#G3 0
#G4 0
#Q 
#P0 -22.29064 21.8 1.953125e-05 150 -39.5 -0.1 315 17.075
#P1 5.894899e-07 9.99893 -52 5.00002 0.2 -30 17.60075 0.035
#P2 0 0 65.30625 26.355 6e-05 8e-06 0.1000905 0.100009
#P3 -0.001533 32 1.2485711 -1.2515711 0.95029737 -0.44929737 0.000245 4
#P4 3.6625 2.8975 7.6625 2.705 10.865 0 0 0
#P5 17 18.17188 -8.67896 -0.351 11.052628 -7.2 9.4308394 0
#P6 0 0 0 0 0 17 
#C tuning USAXS motor mr
#V0 91.2081 0 1 0 1 1 1 0 987.653
#V1 -0.0358966 -0.120984 34.0851 100.739 0 0 0 3.55271e-15 0
#V2 -1.2222 0.713014 37.4008 -31.4232
#V3 17 0.729319 17.1612 0 0 10.9361 11.052628
#V4 10.865 11.0544 2.70464 7.66349 0 0
#V5 100000000 1000000000
#V6 0 1 100000 1.0e+06 1
#V7 1.0e+04 5 0
#V8 1.0e+06 5 0
#V9 1.0e+08 5 0
#V10 1.0e+10 148 16.4317
#V11 1.0e+12 14814 567.829
#V12 1 11.0544 185 769 0 25.95
#V13 65.3063 9.43082 1 
#V14 1 2.60083 3 230187 10000000 419468 100000000
#N 18
#L mr    ay  dy  ar_enc  pd_range  pd_counts  pd_rate  pd_curent  I0_gain  I00_gain  Epoch  seconds  I00  USAXS_PD  Monitor  I000  I0  I0
10.868  -7.200 9.431 11.052628 2 3795 47437.5 4.74325e-07 1e+08 1e+09 168 0.1 18852 2 0 0 196 196
10.8678  -7.200 9.431 11.052628 2 3795 47437.5 4.74325e-07 1e+08 1e+09 168 0.1 18477 2 0 0 204 204
10.8676  -7.200 9.431 11.052628 2 3795 47437.5 4.74325e-07 1e+08 1e+09 169 0.1 19042 2 0 0 212 212
10.8674  -7.200 9.431 11.052628 2 3795 47437.5 4.74325e-07 1e+08 1e+09 169 0.1 18444 2 0 0 236 236
10.8672  -7.200 9.431 11.052628 2 3795 47437.5 4.74325e-07 1e+08 1e+09 169 0.1 19283 2 0 0 260 260
10.867  -7.200 9.431 11.052628 2 3795 47437.5 4.74325e-07 1e+08 1e+09 169 0.1 18380 2 0 0 293 293
10.8668  -7.200 9.431 11.052628 2 3795 47437.5 4.74325e-07 1e+08 1e+09 170 0.1 19040 2 0 0 347 347
10.8666  -7.200 9.431 11.052628 2 3795 47437.5 4.74325e-07 1e+08 1e+09 170 0.1 18146 2 0 0 422 422
10.8664  -7.200 9.431 11.052628 2 3795 47437.5 4.74325e-07 1e+08 1e+09 170 0.1 19318 2 0 0 691 691
10.8662  -7.200 9.431 11.052628 2 3795 47437.5 4.74325e-07 1e+08 1e+09 170 0.1 18414 2 0 0 1145 1145
10.866  -7.200 9.431 11.052628 2 3795 47437.5 4.74325e-07 1e+08 1e+09 171 0.1 19410 4 0 0 2020 2020
10.8658  -7.200 9.431 11.052628 2 3795 47437.5 4.74325e-07 1e+08 1e+09 171 0.1 18390 15 0 0 4411 4411
10.8656  -7.200 9.431 11.052628 2 3795 47437.5 4.74325e-07 1e+08 1e+09 171 0.1 19321 69 0 0 7280 7280
10.8654  -7.200 9.431 11.052628 2 3795 47437.5 4.74325e-07 1e+08 1e+09 171 0.1 18746 1653 0 0 11391 11391
10.8652  -7.200 9.431 11.052628 2 3795 47437.5 4.74325e-07 1e+08 1e+09 172 0.1 19494 3583 0 0 12693 12693
10.865  -7.200 9.431 11.052628 2 3795 47437.5 4.74325e-07 1e+08 1e+09 172 0.1 19146 4899 0 0 13119 13119
10.8648  -7.200 9.431 11.052628 2 3795 47437.5 4.74325e-07 1e+08 1e+09 172 0.1 19358 3435 0 0 13042 13042
10.8646  -7.200 9.431 11.052628 2 3795 47437.5 4.74325e-07 1e+08 1e+09 172 0.1 19154 1770 0 0 12576 12576
10.8644  -7.200 9.431 11.052628 2 3795 47437.5 4.74325e-07 1e+08 1e+09 172 0.1 18985 85 0 0 11030 11030
10.8642  -7.200 9.431 11.052628 2 3795 47437.5 4.74325e-07 1e+08 1e+09 173 0.1 19188 22 0 0 8448 8448
10.864  -7.200 9.431 11.052628 2 3795 47437.5 4.74325e-07 1e+08 1e+09 173 0.1 18994 10 0 0 5499 5499
10.8638  -7.200 9.431 11.052628 2 3795 47437.5 4.74325e-07 1e+08 1e+09 173 0.1 19165 4 0 0 2431 2431
10.8636  -7.200 9.431 11.052628 2 3795 47437.5 4.74325e-07 1e+08 1e+09 173 0.1 18826 3 0 0 1324 1324
10.8634  -7.200 9.431 11.052628 2 3795 47437.5 4.74325e-07 1e+08 1e+09 174 0.1 18713 2 0 0 595 595
10.8632  -7.200 9.431 11.052628 2 3795 47437.5 4.74325e-07 1e+08 1e+09 174 0.1 18375 2 0 0 381 381
10.863  -7.200 9.431 11.052628 2 3795 47437.5 4.74325e-07 1e+08 1e+09 174 0.1 19027 2 0 0 294 294
10.8628  -7.200 9.431 11.052628 2 3795 47437.5 4.74325e-07 1e+08 1e+09 174 0.1 18869 2 0 0 246 246
10.8626  -7.200 9.431 11.052628 2 3795 47437.5 4.74325e-07 1e+08 1e+09 175 0.1 19152 2 0 0 224 224
10.8624  -7.200 9.431 11.052628 2 3795 47437.5 4.74325e-07 1e+08 1e+09 175 0.1 18395 2 0 0 205 205
10.8622  -7.200 9.431 11.052628 2 3795 47437.5 4.74325e-07 1e+08 1e+09 175 0.1 18838 2 0 0 198 198
10.862  -7.200 9.431 11.052628 2 3795 47437.5 4.74325e-07 1e+08 1e+09 175 0.1 18732 2 0 0 194 194
#C Thu Aug 14 02:10:02 2014.  setting motor mr to 10.8649.
#C Thu Aug 14 02:10:02 2014.  tuning USAXS motor m2rp.

#S 2  ascan  m2rp 3.2975 2.4975  20 0.05
#D Thu Aug 14 02:10:04 2014
#T 0.05  (seconds)
#G0 0
#G1 0
#G3 0
#G4 0
#Q 
#P0 -22.29064 21.8 1.953125e-05 150 -39.5 -0.1 315 17.075
#P1 5.894899e-07 9.99893 -52 5.00002 0.2 -30 17.60075 0.035
#P2 0 0 65.30625 26.355 6e-05 8e-06 0.1000905 0.100009
#P3 -0.001533 32 1.2485711 -1.2515711 0.95029737 -0.44929737 0.000245 4
#P4 3.6625 2.8975 7.6625 2.705 10.86489 0 0 0
#P5 17 18.17188 -8.67896 -0.351 11.052628 -7.2 9.4308394 0
#P6 0 0 0 0 0 17 
#C tuning USAXS motor m2rp
#V0 91.2032 0 1 0 1 1 1 0 987.648
#V1 -0.0357397 -0.120955 34.0815 100.743 0 0 0 3.55271e-15 0
#V2 -1.22243 0.713244 37.4147 -31.4366
#V3 17 0.729319 17.1612 0 0 10.936 11.052628
#V4 10.8649 11.0544 2.70464 7.66349 0 0
#V5 100000000 1000000000
#V6 0 1 100000 1.0e+06 1
#V7 1.0e+04 5 0
#V8 1.0e+06 5 0
#V9 1.0e+08 5 0
#V10 1.0e+10 148 16.4317
#V11 1.0e+12 14814 567.829
#V12 1 11.0544 185 769 0 25.95
#V13 65.3063 9.43082 1 
#V14 1 2.60083 3 230187 10000000 419468 100000000
#N 18
#L USAXS.m2rp    ay  dy  ar_enc  pd_range  pd_counts  pd_rate  pd_curent  I0_gain  I00_gain  Epoch  seconds  I00  USAXS_PD  Monitor  I000  I0  I0
3.2975  -7.200 9.431 11.052628 2 3124 39050 3.9045e-07 1e+08 1e+09 179 0.05 9025 4 0 0 437 437
3.2575  -7.200 9.431 11.052628 2 3124 39050 3.9045e-07 1e+08 1e+09 179 0.05 9519 6 0 0 588 588
3.2175  -7.200 9.431 11.052628 2 3124 39050 3.9045e-07 1e+08 1e+09 179 0.05 9108 14 0 0 889 889
3.1775  -7.200 9.431 11.052628 2 3124 39050 3.9045e-07 1e+08 1e+09 180 0.05 9310 42 0 0 1429 1429
