#F 03_30_Martin.dat
#E 1427724949
#D Mon Mar 30 09:15:49 2015
#C Marting day 2  User = usaxs
#H0  SR_current  SR_fill  SR_status  SR_mode  SR_fb  SR_fbH  SR_fbV  SR_topUp  barometer_mbar
#H1  SR_BPM_HP  SR_BPM_VP  SR_BPM_HA  SR_BPM_VA  ID_gap  ID_E  ID_harmonic  ID_taperGap  ID_taperE
#H2  FE_XBPM_HP  FE_XBPM_VP  FE_XBPM_HA  FE_XBPM_VA
#H3  DCM_energy  DCM_lambda  UND_energy  UND_tracking  UND_offset  mrEnc  arEnc
#H4  mrCenter  arCenter  msrCenter  asrCenter  Scan_Al_Filter  Scan_Ti_Filter
#H5  I0AmpGain  I00AmpGain
#H6  UPD2mode  UPD2range  UPD2vfc  UPD2gain  UPD2selected
#H7  UPD2gain1  UPD2bkg1  UPD2bkgErr1
#H8  UPD2gain2  UPD2bkg2  UPD2bkgErr2
#H9  UPD2gain3  UPD2bkg3  UPD2bkgErr3
#H10  UPD2gain4  UPD2bkg4  UPD2bkgErr4
#H11  UPD2gain5  UPD2bkg5  UPD2bkgErr5
#H12  thickness  ARenc_0  SAD  SDD  CCD_DX  CCD_DY
#H13  DIODE_DX  DIODE_DY  UATERM  sampleYstep
#H14  USAXSPinT_Measure  USAXSPinT_AyPosition  USAXSPinT_Time  USAXSPinT_pinCounts  USAXSPinT_pinGain  USAXSPinT_I0Counts  USAXSPinT_I0Gain

#O0 unused0  mx  my  WAXS_X  ax  un5  az  unused7
#O1 msx  msy  ART50-100  asy  ion_ch  tcam  cam_y  cam_focus
#O2 sx  sy  dx  un19  uslitvercen  uslithorcen  uslitverap  uslithorap
#O3 pin_x  pin_z  GSlit_outb  GSlit_inb  GSlit_top  GSlit_bot  unused30  pin_y
#O4 USAXS.a2rp  USAXS.m2rp  USAXS.asrp  USAXS.msrp  mr  unused37  mst  ast
#O5 msr  asr  unused42  unused43  ar  ay  dy  un47
#O6 un48  un49  un50  un51  un52  en  
#o0 un0 mx my waxsx ax un5 az un7
#o1 msx msy art asy ion_ch tcam camy camf
#o2 sx sy dx un19 uslvcen uslhcen uslvap uslhap
#o3 pin_x pin_z gslout gslinb gsltop gslbot un30 pin_y
#o4 a2rp m2rp asrp msrp mr un37 mst ast
#o5 msr asr un42 un43 ar ay dy un47
#o6 un48 un49 un50 un51 un52 en 

#J0 seconds  I0  I00  USAXS_PD  Monitor  
#j0 sec I0 I00 upd2 mon 

#C Mon Mar 30 09:47:26 2015.  do ./usaxs.mac.
#C Mon Mar 30 09:47:26 2015.  do USAXS_conf.mac.
#C Mon Mar 30 09:47:26 2015.  do ./USAXS_user_macros.mac.
#C Mon Mar 30 09:47:26 2015.  do ~/spec/macros/local/usaxs_startscan.mac.
#C Mon Mar 30 09:47:29 2015.  Feedback started, you may need to wait for it to tune the beamline.
#C Mon Mar 30 09:47:30 2015.  USAXS I0 dark current range 5 = 1039 +/- 11.4018 c/s.
#C Mon Mar 30 09:47:30 2015.  USAXS I00 dark current range 5 = 5 +/- 0 c/s.
#C Mon Mar 30 09:47:32 2015.  USAXS I0 dark current range 4 = 87 +/- 114.269 c/s.
#C Mon Mar 30 09:47:32 2015.  USAXS I00 dark current range 4 = 5 +/- 0 c/s.
#C Mon Mar 30 09:47:33 2015.  USAXS I0 dark current range 3 = 184 +/- 2.23607 c/s.
#C Mon Mar 30 09:47:33 2015.  USAXS I00 dark current range 3 = 1247 +/- 8.3666 c/s.
#C Mon Mar 30 09:47:34 2015.  USAXS I0 dark current range 2 = 149 +/- 126.955 c/s.
#C Mon Mar 30 09:47:34 2015.  USAXS I00 dark current range 2 = 1442 +/- 23.6114 c/s.
#C Mon Mar 30 09:47:36 2015.  USAXS I0 dark current range 1 = 281 +/- 2.23607 c/s.
#C Mon Mar 30 09:47:36 2015.  USAXS I00 dark current range 1 = 1487 +/- 13.0384 c/s.
#C Mon Mar 30 09:47:38 2015.  USAXS upd2 FemtoPD dark current range 5 = 15282 +/- 1258.64 c/s.
#C Mon Mar 30 09:47:40 2015.  USAXS upd2 FemtoPD dark current range 4 = 172 +/- 21.3892 c/s.
#C Mon Mar 30 09:47:42 2015.  USAXS upd2 FemtoPD dark current range 3 = 5 +/- 0 c/s.
#C Mon Mar 30 09:47:43 2015.  USAXS upd2 FemtoPD dark current range 2 = 5 +/- 0 c/s.
#C Mon Mar 30 09:47:44 2015.  USAXS upd2 FemtoPD dark current range 1 = 5 +/- 0 c/s.
#C Mon Mar 30 09:47:44 2015.  Runing preUSAXStune since it was requested on start of the measurements. .
#C Mon Mar 30 09:47:44 2015.  Moving USAXS slits and guard slits to correct place.
#C Mon Mar 30 09:47:48 2015.  Ready for USAXS mode.
#C Mon Mar 30 09:47:49 2015.  Moving USAXS slits and guard slits to correct place.
#C Mon Mar 30 09:47:50 2015.  tuning USAXS motor mr.

#S 1  ascan  mr 10.4616 10.4576  30 0.1
#D Mon Mar 30 09:47:52 2015
#T 0.1  (seconds)
#G0 0
#G1 0
#G3 0
#G4 0
#Q 
#P0 -22.29064 19.5 -1.953125e-05 0 -48 -0.1 170 17.075
#P1 5.894899e-07 10.99972 20 3.43895 0 -30 27.8015 0
#P2 21.43 96 65.8085 26.355 2.4e-05 -3.6e-05 0.999964 0.6000715
#P3 -0.001041 11.002001 0.41909199 -0.37996104 0.60679477 -0.59244016 0.000245 260
#P4 2.9675 4.0425 6.3525 3.1475 10.45956 0 0 0
#P5 16.5 18.42188 -8.67896 -0.351 10.33675 0.48 21.117422 0
#P6 0 0 0 0 0 18 
#C tuning USAXS motor mr
#V0 102.162 0 1 0 1 1 1 1 988.726
#V1 -0.0389984 0.108181 43.807 13.1932 0 0 0 0.00256365 0.00526428
#V2 1.68251 -3.1674 -99.0904 160.288
#V3 18 0.688801 18.1569 1 0.17 9.85699 10.336750
#V4 10.4596 10.3368 3.14709 6.35344 0 0
#V5 10000000 1000000000
#V6 0 0 100000 1.0e+04 1
#V7 1.0e+04 5 0
#V8 1.0e+06 5 0
#V9 1.0e+08 5 0
#V10 1.0e+10 172 21.3892
#V11 1.0e+12 15282 1258.64
#V12 1 10.3367 200 910 0 37.1
#V13 65.8085 21.1174 1 
#V14 1 10.1331 3 403648 100000 1030686 10000000
#N 17
#L mr    ay  dy  ar_enc  pd_range  pd_counts  pd_rate  pd_curent  I0_gain  I00_gain  Epoch  seconds  I00  USAXS_PD  Monitor  I0  I0
10.46156  0.480 21.117 10.336750 1 7246 90575 9.057e-05 1e+07 1e+09 1923.711 0.1 1 1 0 54 54
10.46143  0.480 21.117 10.336750 1 7246 90575 9.057e-05 1e+07 1e+09 1924.125 0.1 1 2 0 61 61
10.46129  0.480 21.117 10.336750 1 7246 90575 9.057e-05 1e+07 1e+09 1924.368 0.1 1 1 0 73 73
10.46116  0.480 21.117 10.336750 1 7246 90575 9.057e-05 1e+07 1e+09 1924.621 0.1 1 2 0 86 86
10.46103  0.480 21.117 10.336750 1 7246 90575 9.057e-05 1e+07 1e+09 1925.021 0.1 1 2 0 111 111
10.46089  0.480 21.117 10.336750 1 7246 90575 9.057e-05 1e+07 1e+09 1925.285 0.1 1 1 0 172 172
10.46076  0.480 21.117 10.336750 1 7246 90575 9.057e-05 1e+07 1e+09 1925.691 0.1 1 2 0 252 252
10.46063  0.480 21.117 10.336750 1 7246 90575 9.057e-05 1e+07 1e+09 1926.087 0.1 1 1 0 386 386
10.46049  0.480 21.117 10.336750 1 7246 90575 9.057e-05 1e+07 1e+09 1926.491 0.1 1 2 0 791 791
10.46036  0.480 21.117 10.336750 1 7246 90575 9.057e-05 1e+07 1e+09 1926.888 0.1 1 2 0 1966 1966
10.46023  0.480 21.117 10.336750 1 7246 90575 9.057e-05 1e+07 1e+09 1927.277 0.1 1 4 0 3887 3887
10.46009  0.480 21.117 10.336750 1 7246 90575 9.057e-05 1e+07 1e+09 1927.554 0.1 1908 18 0 7712 7712
10.45996  0.480 21.117 10.336750 1 7246 90575 9.057e-05 1e+07 1e+09 1927.830 0.1 3360 294 0 12710 12710
10.45983  0.480 21.117 10.336750 1 7246 90575 9.057e-05 1e+07 1e+09 1928.253 0.1 4373 2395 0 15431 15431
10.45969  0.480 21.117 10.336750 1 7246 90575 9.057e-05 1e+07 1e+09 1928.502 0.1 5111 6345 0 16544 16544
10.45956  0.480 21.117 10.336750 1 7246 90575 9.057e-05 1e+07 1e+09 1928.925 0.1 4780 8879 0 16907 16907
10.45943  0.480 21.117 10.336750 1 7246 90575 9.057e-05 1e+07 1e+09 1929.336 0.1 5117 9105 0 17255 17255
10.45929  0.480 21.117 10.336750 1 7246 90575 9.057e-05 1e+07 1e+09 1929.586 0.1 5048 5704 0 16973 16973
10.45916  0.480 21.117 10.336750 1 7246 90575 9.057e-05 1e+07 1e+09 1930.007 0.1 4913 2294 0 16924 16924
10.45903  0.480 21.117 10.336750 1 7246 90575 9.057e-05 1e+07 1e+09 1930.409 0.1 5159 552 0 17224 17224
10.45889  0.480 21.117 10.336750 1 7246 90575 9.057e-05 1e+07 1e+09 1930.657 0.1 4134 33 0 15167 15167
10.45876  0.480 21.117 10.336750 1 7246 90575 9.057e-05 1e+07 1e+09 1931.078 0.1 3002 11 0 12247 12247
10.45863  0.480 21.117 10.336750 1 7246 90575 9.057e-05 1e+07 1e+09 1931.508 0.1 2089 7 0 9006 9006
10.45849  0.480 21.117 10.336750 1 7246 90575 9.057e-05 1e+07 1e+09 1931.772 0.1 201 6 0 5047 5047
10.45836  0.480 21.117 10.336750 1 7246 90575 9.057e-05 1e+07 1e+09 1932.171 0.1 1 4 0 1895 1895
10.45823  0.480 21.117 10.336750 1 7246 90575 9.057e-05 1e+07 1e+09 1932.429 0.1 1 2 0 850 850
10.45809  0.480 21.117 10.336750 1 7246 90575 9.057e-05 1e+07 1e+09 1932.675 0.1 1 2 0 402 402
10.45796  0.480 21.117 10.336750 1 7246 90575 9.057e-05 1e+07 1e+09 1932.923 0.1 1 1 0 204 204
10.45783  0.480 21.117 10.336750 1 7246 90575 9.057e-05 1e+07 1e+09 1933.170 0.1 1 2 0 126 126
10.45769  0.480 21.117 10.336750 1 7246 90575 9.057e-05 1e+07 1e+09 1933.425 0.1 1 1 0 97 97
10.45756  0.480 21.117 10.336750 1 7246 90575 9.057e-05 1e+07 1e+09 1933.690 0.1 1 2 0 78 78
#C Mon Mar 30 09:48:04 2015.  setting motor mr to 10.4594.
#C Mon Mar 30 09:48:04 2015.  tuning USAXS motor m2rp.

#S 2  ascan  m2rp 4.4425 3.6425  20 0.05
#D Mon Mar 30 09:48:06 2015
#T 0.05  (seconds)
#G0 0
#G1 0
#G3 0
#G4 0
#Q 
#P0 -22.29064 19.5 -1.953125e-05 0 -48 -0.1 170 17.075
#P1 5.894899e-07 10.99972 20 3.43895 0 -30 27.8015 0
#P2 21.43 96 65.8085 26.355 2.4e-05 -3.6e-05 0.999964 0.6000715
#P3 -0.001041 11.002001 0.41909199 -0.37996104 0.60679477 -0.59244016 0.000245 260
#P4 2.9675 4.0425 6.3525 3.1475 10.45935 0 0 0
#P5 16.5 18.42188 -8.67896 -0.351 10.33675 0.48 21.117422 0
#P6 0 0 0 0 0 18 
#C tuning USAXS motor m2rp
#V0 102.107 0 1 0 1 1 1 1 988.74
#V1 -0.0390029 0.108137 43.7972 13.1875 0 0 0 0.00256365 0.00526428
#V2 1.68317 -3.16717 -99.1476 160.265
#V3 18 0.688801 18.1569 1 0.17 9.8568 10.336750
#V4 10.4593 10.3368 3.14709 6.35344 0 0
#V5 10000000 1000000000
#V6 0 0 100000 1.0e+04 1
#V7 1.0e+04 5 0
#V8 1.0e+06 5 0
#V9 1.0e+08 5 0
#V10 1.0e+10 172 21.3892
#V11 1.0e+12 15282 1258.64
#V12 1 10.3367 200 910 0 37.1
#V13 65.8085 21.1174 1 
#V14 1 10.1331 3 403648 100000 1030686 10000000
#N 17
#L USAXS.m2rp    ay  dy  ar_enc  pd_range  pd_counts  pd_rate  pd_curent  I0_gain  I00_gain  Epoch  seconds  I00  USAXS_PD  Monitor  I0  I0
4.4425  0.480 21.117 10.336750 1 5398 67475 6.747e-05 1e+07 1e+09 1936.755 0.05 1 3 0 1828 1828
4.4025  0.480 21.117 10.336750 1 5398 67475 6.747e-05 1e+07 1e+09 1936.972 0.05 379 5 0 2896 2896
4.3625  0.480 21.117 10.336750 1 5398 67475 6.747e-05 1e+07 1e+09 1937.268 0.05 1116 8 0 4875 4875
4.3225  0.480 21.117 10.336750 1 5398 67475 6.747e-05 1e+07 1e+09 1937.572 0.05 2042 28 0 7560 7560
4.2825  0.480 21.117 10.336750 1 5398 67475 6.747e-05 1e+07 1e+09 1937.869 0.05 3138 184 0 10513 10513
4.2425  0.480 21.117 10.336750 1 5398 67475 6.747e-05 1e+07 1e+09 1938.070 0.05 4210 1061 0 13214 13214
